Transaction ID,Date,Account Type,Category,Description,Debit Amount,Credit Amount,Balance,Department,Vendor/Client,Invoice Number,Payment Method
TXN10709,13-06-2024, Revenue,Miscellaneous,Service charge,1453,6117,4664,Operations,PRIME-TECH,2898,Bank Transfer
TXN10710,16-04-2024, Expenses,Loans,Service charge,3612,8568,4956,HR,ASCEND,3296,Cash
TXN10711,02-05-2024, Expenses,Miscellaneous,Monthly payment,1392,4012,2620,Operations,GOOGLE,2670,Credit Card
TXN10712,03-02-2025,Assets,Marketing,Invoice payment,692,8630,7938,HR,ASCEND,2161,Bank Transfer
TXN10713,26-11-2023,Assets,Miscellaneous,Loan repayment,1821,4004,2183,HR,SCEPTER,3543,Credit Card
TXN10714,29-12-2024,Assets,Marketing,Loan repayment,4411,7882,3471,Sales,PRIME-TECH,3208,Cash
TXN10715,30-08-2023,Assets,Loans,Invoice payment,680,3686,3006,HR,ASCEND,2920,Credit Card
TXN10716,03-02-2024, Expenses,Marketing,Loan repayment,3245,4506,1261,Sales,GOOGLE,2241,Bank Transfer
TXN10717,06-04-2024,Assets,Utilities,Loan repayment,3128,8149,5021,Sales,ASCEND,3756,Cash
TXN10718,19-02-2025, Revenue, Rent,Service charge,939,6967,6028,Operations,GOOGLE,3264,Credit Card
TXN10719,26-01-2025,Assets,Sales Revenue,Monthly payment,2298,8963,6665,Operations,ASCEND,3314,Bank Transfer
TXN10720,04-08-2024,Assets,Miscellaneous,Invoice payment,4618,8208,3590,Operations,GOOGLE,2623,Credit Card
TXN10721,02-07-2023, Liabilities, Rent,Monthly payment,2816,7259,4443,Sales,GOOGLE,3588,Bank Transfer
TXN10722,26-08-2023, Expenses,Sales Revenue,Service charge,2522,4075,1553,HR,ASCEND,3361,Cash
TXN10723,15-04-2023,Assets,Sales Revenue,Loan repayment,3717,8527,4810,Operations,GOOGLE,3268,Credit Card
TXN10724,02-06-2024, Revenue,Payroll,Service charge,4233,2866,-1367,Sales,ASCEND,3207,Cash
TXN10725,31-08-2023, Expenses,Sales Revenue,Invoice payment,3284,2333,-951,Finance,GOOGLE,2907,Bank Transfer
TXN10726,13-10-2024, Expenses,Miscellaneous,Monthly payment,4367,3214,-1153,Sales,SCEPTER,2584,Cash
TXN10727,17-03-2025, Liabilities,Miscellaneous,Monthly payment,2824,9491,6667,HR,GOOGLE,3112,Bank Transfer
TXN10728,17-01-2025, Expenses,Taxes,Loan repayment,2849,9997,7148,Finance,GOOGLE,2018,Credit Card
TXN10729,17-08-2023, Liabilities,Marketing,Monthly payment,2517,2573,56,Sales,PRIME-TECH,2661,Credit Card
TXN10730,29-08-2024, Revenue,Marketing,Service charge,2853,6402,3549,HR,GOOGLE,2969,Cash
TXN10731,27-02-2024,Assets, Rent,Invoice payment,1300,5762,4462,Sales,GOOGLE,2236,Cash
TXN10732,19-08-2023, Expenses,Loans,Service charge,3040,7994,4954,Sales,ASCEND,2879,Cash
TXN10733,10-02-2024, Revenue,Marketing,Monthly payment,4745,7957,3212,HR,ASCEND,2941,Bank Transfer
TXN10734,07-08-2023, Expenses,Utilities,Invoice payment,4163,5483,1320,Operations,PRIME-TECH,2293,Credit Card
TXN10735,01-04-2024, Expenses,Miscellaneous,Service charge,2318,4571,2253,HR,SCEPTER,2399,Bank Transfer
TXN10736,24-02-2025, Liabilities,Utilities,Loan repayment,2990,6822,3832,Finance,SCEPTER,2258,Bank Transfer
TXN10737,17-10-2024, Liabilities,Payroll,Loan repayment,2857,2101,-756,Sales,ASCEND,3240,Credit Card
TXN10738,26-08-2023, Liabilities,Taxes,Service charge,2303,9766,7463,Sales,ASCEND,2687,Bank Transfer
TXN10739,14-03-2024, Expenses, Rent,Monthly payment,3479,3439,-40,Finance,SCEPTER,3133,Credit Card
TXN10740,11-06-2024, Revenue, Rent,Monthly payment,688,3586,2898,Sales,PRIME-TECH,2517,Credit Card
TXN10741,13-06-2024, Expenses,Payroll,Monthly payment,2483,6526,4043,Finance,SCEPTER,3600,Bank Transfer
TXN10742,03-12-2023, Expenses,Payroll,Service charge,4162,3474,-688,Finance,PRIME-TECH,2913,Credit Card
TXN10743,07-07-2024, Liabilities,Utilities,Loan repayment,2954,6902,3948,Finance,PRIME-TECH,3414,Bank Transfer
TXN10744,23-07-2023, Liabilities,Payroll,Invoice payment,3579,9545,5966,Operations,SCEPTER,2103,Credit Card
TXN10745,09-08-2024, Liabilities,Loans,Service charge,3802,7126,3324,Operations,PRIME-TECH,3870,Bank Transfer
TXN10746,22-03-2024, Revenue,Utilities,Monthly payment,1339,7748,6409,Finance,PRIME-TECH,3768,Bank Transfer
TXN10747,22-07-2024, Expenses,Miscellaneous,Loan repayment,2514,3898,1384,Finance,ASCEND,2154,Bank Transfer
TXN10748,18-01-2024,Assets,Payroll,Monthly payment,1574,9774,8200,Sales,ASCEND,3858,Credit Card
TXN10749,14-02-2024, Liabilities,Payroll,Loan repayment,2445,7276,4831,HR,PRIME-TECH,2111,Bank Transfer
TXN10750,28-07-2023, Expenses,Payroll,Invoice payment,2212,9784,7572,Sales,PRIME-TECH,3298,Cash
TXN10751,06-07-2023,Assets,Marketing,Monthly payment,3158,6666,3508,HR,SCEPTER,3425,Bank Transfer
TXN10752,26-10-2023,Assets,Payroll,Loan repayment,4348,7763,3415,Finance,PRIME-TECH,3755,Credit Card
TXN10753,02-07-2023,Assets,Marketing,Loan repayment,4542,8690,4148,HR,ASCEND,2545,Credit Card
TXN10754,02-08-2024, Expenses,Miscellaneous,Invoice payment,1273,3569,2296,HR,SCEPTER,2495,Cash
TXN10755,13-04-2024,Assets,Loans,Monthly payment,988,4039,3051,Operations,GOOGLE,2320,Cash
TXN10756,30-09-2023, Revenue,Sales Revenue,Loan repayment,956,8458,7502,HR,GOOGLE,2734,Credit Card
TXN10757,18-06-2024,Assets, Rent,Invoice payment,1570,2866,1296,Sales,SCEPTER,2711,Bank Transfer
TXN10758,05-10-2024, Revenue,Miscellaneous,Invoice payment,2556,3451,895,Finance,ASCEND,3624,Bank Transfer
TXN10759,06-04-2024, Revenue,Marketing,Monthly payment,1139,5734,4595,Operations,PRIME-TECH,2862,Bank Transfer
TXN10760,10-05-2023,Assets,Sales Revenue,Loan repayment,4177,9413,5236,HR,ASCEND,3090,Bank Transfer
TXN10761,13-07-2024, Expenses,Sales Revenue,Monthly payment,4534,2505,-2029,Sales,PRIME-TECH,2390,Bank Transfer
TXN10762,05-05-2023,Assets,Payroll,Loan repayment,2621,4046,1425,Operations,SCEPTER,3646,Bank Transfer
TXN10763,10-07-2024,Assets, Rent,Invoice payment,4188,6613,2425,HR,GOOGLE,2118,Bank Transfer
TXN10764,01-09-2024,Assets,Marketing,Monthly payment,1095,2120,1025,Operations,GOOGLE,3718,Bank Transfer
TXN10765,18-07-2024,Assets,Taxes,Service charge,4761,5252,491,Operations,ASCEND,3840,Bank Transfer
TXN10766,24-03-2024, Expenses, Rent,Loan repayment,4210,4718,508,Operations,GOOGLE,2875,Bank Transfer
TXN10767,23-01-2025, Revenue, Rent,Monthly payment,1210,5490,4280,HR,ASCEND,3609,Credit Card
TXN10768,23-11-2024, Liabilities,Taxes,Invoice payment,874,3173,2299,Sales,PRIME-TECH,3952,Credit Card
TXN10769,14-01-2024, Revenue,Payroll,Service charge,3384,7316,3932,Finance,SCEPTER,2141,Bank Transfer
TXN10770,07-05-2024, Expenses,Loans,Loan repayment,4587,6803,2216,Finance,SCEPTER,2848,Cash
TXN10771,24-11-2024, Revenue,Marketing,Service charge,2741,8812,6071,HR,SCEPTER,3955,Cash
TXN10772,06-05-2023, Expenses, Rent,Invoice payment,683,9635,8952,Operations,SCEPTER,2196,Cash
TXN10773,10-05-2024, Liabilities,Sales Revenue,Service charge,3513,3195,-318,Sales,GOOGLE,2190,Credit Card
TXN10774,18-11-2023, Liabilities,Payroll,Monthly payment,2414,6288,3874,Operations,PRIME-TECH,2771,Credit Card
TXN10775,25-08-2023, Liabilities,Taxes,Loan repayment,2681,7948,5267,Operations,SCEPTER,2898,Bank Transfer
TXN10776,22-01-2025, Liabilities, Rent,Service charge,2994,8770,5776,Sales,GOOGLE,2456,Credit Card
TXN10777,29-11-2023, Revenue,Taxes,Monthly payment,2163,3891,1728,HR,GOOGLE,2770,Bank Transfer
TXN10778,05-02-2024,Assets,Payroll,Monthly payment,364,2230,1866,Operations,PRIME-TECH,2167,Credit Card
TXN10779,30-07-2024, Liabilities,Utilities,Invoice payment,4959,6411,1452,Finance,ASCEND,3759,Cash
TXN10780,15-03-2024,Assets,Payroll,Invoice payment,1342,5468,4126,Operations,ASCEND,2287,Bank Transfer
TXN10781,18-12-2023, Revenue,Payroll,Service charge,1659,6879,5220,Operations,GOOGLE,3512,Credit Card
TXN10782,10-11-2024, Revenue,Taxes,Loan repayment,1116,7224,6108,Finance,ASCEND,3204,Credit Card
TXN10783,25-03-2025,Assets,Marketing,Invoice payment,1532,6852,5320,Finance,ASCEND,2671,Credit Card
TXN10784,23-07-2023, Revenue, Rent,Monthly payment,687,4367,3680,Finance,GOOGLE,3101,Cash
TXN10785,23-12-2023, Revenue,Marketing,Invoice payment,3471,6583,3112,HR,PRIME-TECH,2846,Cash
TXN10786,22-09-2024, Liabilities,Utilities,Service charge,1497,2845,1348,Operations,PRIME-TECH,2438,Cash
TXN10787,05-12-2024, Liabilities,Marketing,Invoice payment,3709,9001,5292,HR,ASCEND,3412,Cash
TXN10788,15-09-2023, Revenue,Taxes,Loan repayment,3650,6506,2856,Sales,PRIME-TECH,3277,Bank Transfer
TXN10789,04-06-2024,Assets, Rent,Invoice payment,2360,4533,2173,HR,GOOGLE,2959,Cash
TXN10790,15-04-2023, Revenue,Taxes,Loan repayment,1810,6563,4753,HR,ASCEND,3609,Credit Card
TXN10791,30-09-2024,Assets,Payroll,Invoice payment,2264,8882,6618,Finance,GOOGLE,2653,Bank Transfer
TXN10792,26-03-2024, Revenue,Marketing,Service charge,4144,9973,5829,Sales,GOOGLE,2326,Cash
TXN10793,17-03-2024, Revenue,Taxes,Service charge,2813,6203,3390,Sales,ASCEND,2275,Cash
TXN10794,30-10-2024,Assets,Taxes,Invoice payment,3881,3607,-274,Sales,PRIME-TECH,2403,Bank Transfer
TXN10795,24-06-2023, Liabilities,Marketing,Service charge,3373,7530,4157,Operations,PRIME-TECH,2070,Cash
TXN10796,24-08-2023, Revenue,Utilities,Loan repayment,4386,7498,3112,HR,PRIME-TECH,2400,Credit Card
TXN10797,09-01-2025,Assets,Payroll,Monthly payment,4635,5007,372,Sales,PRIME-TECH,3790,Bank Transfer
TXN10798,24-07-2023, Revenue,Payroll,Loan repayment,2114,9784,7670,Finance,GOOGLE,2661,Bank Transfer
TXN10799,12-11-2023, Expenses, Rent,Monthly payment,1516,9179,7663,HR,ASCEND,3821,Bank Transfer
TXN10800,19-04-2024, Expenses,Sales Revenue,Invoice payment,1693,3791,2098,Sales,ASCEND,2855,Bank Transfer
TXN10801,07-10-2023, Revenue,Loans,Monthly payment,1645,3455,1810,Finance,PRIME-TECH,3495,Bank Transfer
TXN10802,01-09-2023, Revenue,Sales Revenue,Invoice payment,1072,6137,5065,HR,GOOGLE,2710,Credit Card
TXN10803,14-11-2024, Expenses,Marketing,Loan repayment,3005,9141,6136,Sales,GOOGLE,3601,Cash
TXN10804,16-04-2024, Liabilities,Utilities,Service charge,4207,8994,4787,Operations,SCEPTER,2215,Credit Card
TXN10805,31-10-2024,Assets,Loans,Loan repayment,4004,6964,2960,Sales,SCEPTER,2563,Bank Transfer
TXN10806,15-12-2023, Revenue, Rent,Monthly payment,883,5304,4421,Operations,SCEPTER,3129,Cash
TXN10807,14-06-2023, Expenses,Miscellaneous,Monthly payment,2238,3196,958,Sales,GOOGLE,3098,Credit Card
TXN10808,09-04-2024, Revenue, Rent,Invoice payment,415,3280,2865,HR,ASCEND,2350,Credit Card
TXN10809,04-09-2023, Revenue,Taxes,Service charge,1287,4413,3126,Operations,PRIME-TECH,2606,Bank Transfer
TXN10810,13-09-2024, Revenue,Taxes,Loan repayment,4726,2358,-2368,Operations,GOOGLE,2010,Bank Transfer
TXN10811,06-11-2023,Assets,Taxes,Monthly payment,1448,8179,6731,HR,GOOGLE,2312,Bank Transfer
TXN10812,18-03-2025, Expenses,Payroll,Invoice payment,4394,5764,1370,HR,ASCEND,2702,Bank Transfer
TXN10813,30-03-2025, Revenue,Miscellaneous,Loan repayment,2624,2943,319,Finance,ASCEND,2703,Bank Transfer
TXN10814,13-11-2023,Assets,Payroll,Service charge,2953,7911,4958,Sales,PRIME-TECH,2411,Cash
TXN10815,30-07-2023,Assets,Utilities,Monthly payment,500,8940,8440,Sales,SCEPTER,2121,Credit Card
TXN10816,10-10-2023,Assets,Miscellaneous,Loan repayment,4782,7197,2415,Sales,PRIME-TECH,2750,Credit Card
TXN10817,30-01-2025,Assets,Marketing,Invoice payment,3723,4434,711,Sales,GOOGLE,2140,Cash
TXN10818,05-11-2023,Assets,Utilities,Service charge,1798,5278,3480,Operations,GOOGLE,3998,Cash
TXN10819,13-08-2024, Revenue, Rent,Monthly payment,2569,5350,2781,Operations,SCEPTER,2053,Cash
TXN10820,06-04-2023,Assets,Taxes,Monthly payment,1851,8105,6254,Sales,ASCEND,3653,Cash
TXN10821,09-08-2023,Assets,Payroll,Monthly payment,2813,2327,-486,Operations,PRIME-TECH,3709,Credit Card
TXN10822,10-02-2024, Expenses,Utilities,Invoice payment,3534,9748,6214,Finance,ASCEND,3140,Cash
TXN10823,04-07-2023,Assets,Marketing,Service charge,1725,8066,6341,Finance,GOOGLE,2487,Bank Transfer
TXN10824,23-07-2024,Assets,Miscellaneous,Invoice payment,3553,8138,4585,Operations,ASCEND,2670,Credit Card
TXN10825,25-10-2023,Assets,Marketing,Service charge,800,8574,7774,Sales,GOOGLE,3520,Cash
TXN10826,06-12-2024,Assets,Sales Revenue,Loan repayment,4817,9377,4560,HR,PRIME-TECH,2207,Bank Transfer
TXN10827,03-04-2024, Revenue,Loans,Invoice payment,4326,6841,2515,Sales,GOOGLE,2912,Credit Card
TXN10828,30-08-2024, Revenue,Utilities,Service charge,615,8421,7806,HR,PRIME-TECH,3952,Bank Transfer
TXN10829,11-02-2025, Revenue,Loans,Service charge,4342,6570,2228,Sales,GOOGLE,3991,Bank Transfer
TXN10830,12-11-2023, Revenue,Taxes,Invoice payment,3141,6384,3243,Finance,SCEPTER,3977,Bank Transfer
TXN10831,10-09-2023, Revenue,Loans,Loan repayment,1769,3855,2086,HR,GOOGLE,3977,Credit Card
TXN10832,07-05-2023, Liabilities,Taxes,Monthly payment,945,9340,8395,Finance,ASCEND,2149,Bank Transfer
TXN10833,17-08-2024, Liabilities,Miscellaneous,Service charge,4925,6327,1402,HR,GOOGLE,3282,Cash
TXN10834,16-02-2025, Liabilities,Payroll,Monthly payment,4882,6724,1842,Finance,ASCEND,3406,Bank Transfer
TXN10835,23-08-2023,Assets,Utilities,Monthly payment,1313,8129,6816,Operations,ASCEND,3797,Bank Transfer
TXN10836,06-12-2023, Revenue,Taxes,Invoice payment,4055,5308,1253,Sales,GOOGLE,2456,Bank Transfer
TXN10837,03-10-2023, Liabilities,Taxes,Monthly payment,1399,8079,6680,HR,ASCEND,2568,Cash
TXN10838,15-08-2024, Liabilities,Taxes,Monthly payment,838,6229,5391,Finance,SCEPTER,2647,Cash
TXN10839,19-11-2024, Revenue,Marketing,Monthly payment,4783,9857,5074,HR,GOOGLE,3722,Bank Transfer
TXN10840,16-02-2024, Expenses,Miscellaneous,Loan repayment,4373,7412,3039,Finance,ASCEND,3429,Bank Transfer
TXN10841,05-08-2024,Assets,Miscellaneous,Monthly payment,569,3261,2692,Finance,ASCEND,3282,Bank Transfer
TXN10842,12-06-2024, Liabilities,Miscellaneous,Service charge,3474,9729,6255,Operations,GOOGLE,2933,Credit Card
TXN10843,22-11-2023, Expenses,Sales Revenue,Service charge,1992,8560,6568,HR,PRIME-TECH,3915,Bank Transfer
TXN10844,24-03-2024, Liabilities,Taxes,Service charge,4897,3888,-1009,Operations,GOOGLE,3872,Credit Card
TXN10845,06-12-2024, Expenses,Payroll,Service charge,3430,7165,3735,Operations,GOOGLE,3730,Cash
TXN10846,18-08-2023,Assets,Loans,Service charge,1678,8285,6607,HR,SCEPTER,3712,Credit Card
TXN10847,20-07-2023, Expenses,Payroll,Monthly payment,2517,2012,-505,Operations,SCEPTER,2172,Bank Transfer
TXN10848,06-10-2024, Revenue,Marketing,Service charge,4142,5459,1317,Operations,SCEPTER,3792,Bank Transfer
TXN10849,19-04-2024, Liabilities,Utilities,Invoice payment,1113,8791,7678,Finance,ASCEND,2899,Cash
TXN10850,04-04-2023, Liabilities,Loans,Monthly payment,2605,3909,1304,HR,ASCEND,3992,Credit Card
TXN10851,22-03-2024, Expenses,Loans,Invoice payment,1022,6509,5487,Operations,ASCEND,2201,Credit Card
TXN10852,31-08-2024, Liabilities,Loans,Loan repayment,4760,2859,-1901,Sales,PRIME-TECH,2550,Cash
TXN10853,01-07-2023, Liabilities,Utilities,Service charge,840,3875,3035,Operations,ASCEND,2347,Cash
TXN10854,12-05-2024, Revenue,Payroll,Monthly payment,637,5131,4494,Sales,PRIME-TECH,3161,Bank Transfer
TXN10855,04-09-2024,Assets,Sales Revenue,Invoice payment,3298,5582,2284,Operations,PRIME-TECH,3753,Credit Card
TXN10856,28-10-2023, Expenses,Marketing,Invoice payment,4482,4627,145,HR,GOOGLE,2761,Bank Transfer
TXN10857,13-03-2024, Revenue, Rent,Invoice payment,2702,6459,3757,HR,PRIME-TECH,3905,Cash
TXN10858,18-09-2024, Liabilities, Rent,Service charge,4023,2632,-1391,HR,ASCEND,3503,Bank Transfer
TXN10859,12-06-2024, Liabilities,Payroll,Loan repayment,4670,3222,-1448,Sales,ASCEND,2933,Credit Card
TXN10860,14-09-2023, Liabilities,Sales Revenue,Service charge,910,9242,8332,Sales,PRIME-TECH,3078,Credit Card
TXN10861,16-12-2023,Assets,Marketing,Monthly payment,3653,4376,723,HR,ASCEND,2062,Cash
TXN10862,16-09-2024,Assets, Rent,Monthly payment,2217,6867,4650,Finance,SCEPTER,2304,Credit Card
TXN10863,22-04-2024, Revenue,Sales Revenue,Service charge,2928,6307,3379,Finance,GOOGLE,3603,Cash
TXN10864,04-01-2025, Expenses,Miscellaneous,Monthly payment,4085,6014,1929,Operations,ASCEND,3442,Credit Card
TXN10865,25-12-2023,Assets, Rent,Invoice payment,783,6723,5940,Sales,ASCEND,2613,Bank Transfer
TXN10866,23-11-2024, Liabilities,Taxes,Loan repayment,3697,2925,-772,Finance,PRIME-TECH,3699,Bank Transfer
TXN10867,12-05-2024,Assets,Marketing,Loan repayment,3568,2477,-1091,Finance,GOOGLE,3065,Credit Card
TXN10868,03-05-2023,Assets,Sales Revenue,Loan repayment,2793,2244,-549,Finance,ASCEND,3003,Bank Transfer
TXN10869,11-01-2024, Liabilities,Loans,Loan repayment,3553,2849,-704,Sales,SCEPTER,2162,Bank Transfer
TXN10870,19-09-2023, Expenses,Miscellaneous,Monthly payment,1868,5042,3174,Sales,ASCEND,2530,Cash
TXN10871,01-07-2024,Assets,Loans,Loan repayment,1931,4599,2668,Finance,SCEPTER,3906,Bank Transfer
TXN10872,19-12-2024,Assets,Taxes,Service charge,2055,9335,7280,Sales,ASCEND,3959,Credit Card
TXN10873,03-01-2025, Revenue,Miscellaneous,Service charge,2637,9703,7066,Operations,GOOGLE,3230,Bank Transfer
TXN10874,04-05-2023, Revenue,Loans,Monthly payment,578,9138,8560,Operations,PRIME-TECH,2387,Cash
TXN10875,01-01-2024,Assets, Rent,Loan repayment,1441,6629,5188,HR,SCEPTER,2598,Credit Card
TXN10876,30-06-2023, Revenue, Rent,Monthly payment,4660,5192,532,Sales,ASCEND,2834,Bank Transfer
TXN10877,25-02-2024, Expenses,Taxes,Monthly payment,3551,7493,3942,HR,SCEPTER,3268,Cash
TXN10878,09-02-2024,Assets,Loans,Service charge,1666,8011,6345,HR,SCEPTER,2896,Credit Card
TXN10879,21-01-2025, Expenses,Marketing,Monthly payment,3779,9148,5369,Finance,SCEPTER,2891,Cash
TXN10880,30-07-2023, Expenses, Rent,Monthly payment,3485,5482,1997,Operations,PRIME-TECH,3198,Bank Transfer
TXN10881,21-05-2024, Revenue,Payroll,Invoice payment,4915,7106,2191,HR,SCEPTER,3766,Credit Card
TXN10882,27-12-2023,Assets, Rent,Invoice payment,4207,8148,3941,Operations,GOOGLE,2486,Credit Card
TXN10883,31-12-2023, Liabilities,Taxes,Monthly payment,1736,8575,6839,HR,PRIME-TECH,2878,Bank Transfer
TXN10884,14-05-2024, Revenue,Taxes,Invoice payment,4679,4671,-8,Finance,GOOGLE,2831,Cash
TXN10885,20-10-2023, Liabilities, Rent,Loan repayment,2412,7458,5046,Finance,SCEPTER,3032,Credit Card
TXN10886,11-12-2024, Revenue,Marketing,Invoice payment,3264,9030,5766,Sales,GOOGLE,2238,Cash
TXN10887,27-07-2023, Revenue,Marketing,Loan repayment,4005,4217,212,HR,SCEPTER,3911,Bank Transfer
TXN10888,30-10-2023, Liabilities,Taxes,Loan repayment,1163,8572,7409,Operations,GOOGLE,3731,Cash
TXN10889,23-04-2024, Expenses, Rent,Monthly payment,1860,9217,7357,Finance,SCEPTER,2068,Cash
TXN10890,27-12-2023, Liabilities,Utilities,Loan repayment,4197,7545,3348,HR,PRIME-TECH,3049,Bank Transfer
TXN10891,12-08-2024, Revenue,Taxes,Monthly payment,2074,9533,7459,Finance,GOOGLE,3538,Credit Card
TXN10892,08-08-2023,Assets,Loans,Monthly payment,3032,6862,3830,Finance,SCEPTER,2683,Credit Card
TXN10893,23-04-2023, Revenue,Loans,Service charge,1224,6644,5420,Operations,PRIME-TECH,2541,Bank Transfer
TXN10894,20-04-2024, Revenue, Rent,Loan repayment,3327,8279,4952,Sales,GOOGLE,3583,Credit Card
TXN10895,23-07-2023,Assets,Sales Revenue,Service charge,4419,8368,3949,Operations,PRIME-TECH,2842,Credit Card
TXN10896,15-10-2024, Expenses,Sales Revenue,Invoice payment,1247,3145,1898,Finance,SCEPTER,2133,Cash
TXN10897,14-02-2024,Assets,Payroll,Invoice payment,1971,5212,3241,HR,PRIME-TECH,2624,Bank Transfer
TXN10898,14-01-2024, Revenue,Marketing,Monthly payment,1812,3225,1413,Operations,GOOGLE,2678,Credit Card
TXN10899,09-04-2023, Expenses,Miscellaneous,Loan repayment,4107,2220,-1887,Operations,SCEPTER,2017,Credit Card
TXN10900,03-01-2024,Assets,Loans,Monthly payment,2340,4119,1779,Finance,PRIME-TECH,2800,Bank Transfer
TXN10901,26-05-2024, Liabilities,Utilities,Loan repayment,1105,3524,2419,Operations,PRIME-TECH,3705,Bank Transfer
TXN10902,13-09-2024, Revenue,Marketing,Loan repayment,3878,6014,2136,Finance,GOOGLE,3531,Bank Transfer
TXN10903,24-02-2024, Expenses, Rent,Invoice payment,2079,2185,106,Operations,GOOGLE,2538,Credit Card
TXN10904,01-01-2025, Revenue, Rent,Monthly payment,2329,5661,3332,Finance,GOOGLE,3287,Cash
TXN10905,29-10-2023, Revenue,Loans,Monthly payment,2766,3837,1071,Sales,PRIME-TECH,2364,Bank Transfer
TXN10906,09-12-2023,Assets,Utilities,Service charge,3977,8842,4865,Finance,SCEPTER,3678,Credit Card
TXN10907,24-11-2023, Revenue,Sales Revenue,Service charge,2062,5789,3727,Operations,SCEPTER,2973,Credit Card
TXN10908,23-04-2024, Expenses,Taxes,Loan repayment,4643,2098,-2545,Sales,SCEPTER,3208,Credit Card
TXN10909,07-10-2023, Revenue,Payroll,Monthly payment,1290,3189,1899,Sales,ASCEND,3928,Credit Card
TXN10910,19-01-2024,Assets,Marketing,Invoice payment,963,2251,1288,Sales,SCEPTER,3627,Credit Card
TXN10911,25-04-2023, Revenue,Taxes,Monthly payment,1579,3641,2062,HR,PRIME-TECH,3155,Credit Card
TXN10912,12-04-2024, Revenue,Marketing,Loan repayment,2981,2280,-701,HR,ASCEND,2903,Cash
TXN10913,05-02-2024, Expenses, Rent,Invoice payment,1851,5710,3859,Sales,GOOGLE,2778,Bank Transfer
TXN10914,03-02-2025, Revenue,Payroll,Service charge,2108,5014,2906,Finance,SCEPTER,2056,Credit Card
TXN10915,29-07-2024, Expenses,Miscellaneous,Loan repayment,1683,7547,5864,HR,PRIME-TECH,3402,Credit Card
TXN10916,26-10-2024, Revenue,Taxes,Loan repayment,4334,9754,5420,HR,SCEPTER,3158,Credit Card
TXN10917,16-01-2025,Assets,Marketing,Invoice payment,2297,2197,-100,Operations,SCEPTER,3254,Bank Transfer
TXN10918,30-04-2024, Revenue,Marketing,Service charge,619,9511,8892,Operations,ASCEND,2095,Cash
TXN10919,28-05-2023, Revenue,Miscellaneous,Service charge,1211,7790,6579,Operations,GOOGLE,3898,Bank Transfer
TXN10920,20-05-2023, Revenue,Loans,Invoice payment,1211,3720,2509,Sales,GOOGLE,2659,Bank Transfer
TXN10921,08-03-2024,Assets,Marketing,Service charge,1618,6583,4965,Operations,SCEPTER,3499,Credit Card
TXN10922,28-09-2024, Expenses,Utilities,Service charge,4012,2963,-1049,Finance,ASCEND,2164,Bank Transfer
TXN10923,15-10-2024, Expenses,Loans,Invoice payment,2921,3485,564,Sales,SCEPTER,3872,Bank Transfer
TXN10924,12-12-2023, Liabilities,Marketing,Service charge,3321,8948,5627,Sales,ASCEND,3113,Cash
TXN10925,10-08-2024, Liabilities,Utilities,Service charge,2211,6201,3990,Operations,PRIME-TECH,2999,Cash
TXN10926,22-06-2024,Assets, Rent,Invoice payment,935,4939,4004,Sales,PRIME-TECH,2653,Cash
TXN10927,30-09-2023, Revenue,Miscellaneous,Monthly payment,1002,6902,5900,Finance,PRIME-TECH,2725,Bank Transfer
TXN10928,06-11-2023, Expenses,Loans,Monthly payment,1789,8530,6741,Operations,ASCEND,3343,Cash
TXN10929,10-12-2024, Expenses,Utilities,Invoice payment,3541,9713,6172,HR,GOOGLE,3157,Credit Card
TXN10930,11-08-2023, Expenses,Loans,Service charge,4646,5028,382,Sales,SCEPTER,3813,Credit Card
TXN10931,29-08-2023, Expenses,Payroll,Invoice payment,4056,7254,3198,Operations,PRIME-TECH,3884,Credit Card
TXN10932,31-03-2024, Revenue,Utilities,Invoice payment,4553,5916,1363,HR,GOOGLE,2621,Bank Transfer
TXN10933,23-07-2023, Liabilities,Loans,Monthly payment,1197,5576,4379,Sales,ASCEND,2116,Cash
TXN10934,10-06-2023, Expenses, Rent,Invoice payment,4807,5989,1182,HR,ASCEND,2543,Bank Transfer
TXN10935,14-10-2023, Revenue,Payroll,Loan repayment,2958,7623,4665,HR,ASCEND,3994,Bank Transfer
TXN10936,05-12-2023,Assets,Utilities,Loan repayment,3830,2929,-901,Sales,GOOGLE,3700,Cash
TXN10937,24-02-2025, Expenses,Utilities,Loan repayment,4862,4416,-446,Finance,PRIME-TECH,3858,Cash
TXN10938,13-06-2024, Revenue,Utilities,Loan repayment,3536,4939,1403,Sales,GOOGLE,3952,Cash
TXN10939,07-03-2024, Expenses, Rent,Monthly payment,1943,2609,666,HR,ASCEND,3768,Bank Transfer
TXN10940,31-12-2024, Expenses,Payroll,Loan repayment,2256,4632,2376,Finance,ASCEND,2773,Cash
TXN10941,10-12-2023,Assets,Loans,Invoice payment,748,3689,2941,Sales,SCEPTER,3888,Cash
TXN10942,10-04-2023, Expenses,Taxes,Invoice payment,2943,9084,6141,Finance,PRIME-TECH,3623,Credit Card
TXN10943,19-03-2024,Assets,Utilities,Invoice payment,1299,8386,7087,HR,PRIME-TECH,2719,Cash
TXN10944,07-04-2023, Revenue,Payroll,Service charge,1669,7672,6003,Operations,GOOGLE,3886,Credit Card
TXN10945,07-01-2025, Revenue,Taxes,Loan repayment,1639,5693,4054,HR,ASCEND,2192,Bank Transfer
